2017_MtCO2eq_AR4,CO2_IPCM0EL,CH4_IPCM0EL,N2O_IPCM0EL,HFCS_IPCM0EL,PFCS_IPCM0EL,SF6_IPCM0EL,NF3_IPCM0EL,FGASES_IPCM0EL,KYOTOGHG_IPCM0EL,KYOTOGHG_IPC1,KYOTOGHG_IPC2,KYOTOGHG_IPCMAG,KYOTOGHG_IPC4,KYOTOGHG_IPC5,CO2_IPC1,CO2_IPC2,CO2_IPCMAG,CO2_IPC4,CO2_IPC5,CH4_IPC1,CH4_IPC2,CH4_IPCMAG,CH4_IPC4,CH4_IPC5,N2O_IPC1,N2O_IPC2,N2O_IPCMAG,N2O_IPC4,N2O_IPC5,HFCS_IPC2,PFCS_IPC2,SF6_IPC2,NF3_IPC2,FGASES_IPC2
PAN,0.022931882082595823,0.006869281269584759,0.0028659081332472643,,,,,,0.03266707148542784,0.02151676648926789,0.0018613502494295518,0.007317971339069428,0.0017391881870127955,0.00023171127489149857,0.02106870601295836,0.0018613292629903804,1.7938998339326517e-06,,,0.0002923830705360346,,0.004963712592821053,0.001613248565545185,,0.00015568160306132732,2.7760861735936448e-08,0.0023523699667229486,0.0001259312268919415,0.00023171127489149857,,,,,
PCN,,5.334542972979805e-08,1.4464903198891896e-10,,,,,,5.349023616008075e-08,,1.4464903198891896e-10,,5.334542972979805e-08,,,,,,,,,,5.334542972979805e-08,,,1.4464903198891896e-10,,,,,,,,
PER,0.1427103047382644,0.057887734624057254,0.030722048303021898,0.0018920953828156623,,,,0.0018920953828156623,0.23321222502103756,0.13812539737248725,0.011896372908703459,0.0612831306175991,0.021033448795150393,0.000873854340658193,0.13190900422552493,0.009944424201370945,0.0008567294062943254,,,0.005958259945154005,5.0367454011375477e-08,0.03207945118862847,0.019850023490274787,,0.0002581961611258135,5.9735800457491316e-05,0.028346803117602112,0.001183446291314781,0.000873854340658193,0.0018920953828156623,,,,0.0018920953828156623
PHL,0.2804310835635269,0.1693614035708169,0.02902088754378769,,,0.0008469287392012784,,0.0008469287392012786,0.4796603873630895,0.27886402615059797,0.025055709726742155,0.13216881634246697,0.04243059258114126,0.0011413265078977681,0.2545543843363994,0.024197574229023345,0.0016789990794692012,,,0.02313545054255847,1.0686294826080164e-05,0.10635507643285359,0.039860173511427406,,0.0011740863394443337,5.198131118365663e-07,0.024134824775900843,0.0025702092053221473,0.0011413265078977681,,,0.0008469287392012784,,0.0008469287392012786
PLW,0.0006695933282028941,4.783648944730385e-06,8.800243537745865e-07,,,,,,0.0006752596667791738,0.0006700970027430078,2.761185801781946e-07,,4.62792956607855e-06,2.500953956056506e-07,0.0006695933282028941,2.25898031241019e-09,,,,1.5561234781206165e-07,,,4.62792956607855e-06,,3.5607691342125317e-07,2.7385204474768274e-07,,,2.500953956056506e-07,,,,,
PNG,0.016799434692319145,0.00733203225331427,0.008503705152253892,0.0003530548661805706,,,,0.0003530548661805706,0.03298837386914208,0.019844567016090223,0.00074801965138644,0.00957338395682048,0.0025498523593258833,0.0002725718719582269,0.016402581127587853,0.0003949437987666979,,1.928674746291424e-06,,0.0032547868510934257,,0.0021171119836114823,0.0019602593372443906,,0.00018722212249203403,8.85522800837495e-09,0.0074562719732089965,0.0005876202967993806,0.0002725718719582269,0.0003530548661805706,,,,0.0003530548661805706
POL,0.7119895030237943,0.10369987214888725,0.04597247392009953,0.014466582114025607,2.5015835492316482e-05,0.00017299961266557188,,0.014664484235411968,0.876326333328193,0.7206084237270992,0.059661508462824524,0.06661032833686892,0.02718772208216534,0.0022581408548433333,0.6657045410244324,0.04309838107557542,0.0019306894444518791,0.0012558075335777903,,0.04917773277474844,0.00013531636248939447,0.030348489685770863,0.024038287155712372,,0.005726149927918249,0.0017633016056207412,0.03433108624732866,0.0018936064064360037,0.0022581408548433333,0.014466582114025607,2.5015835492316482e-05,0.00017299961266557188,,0.014664484235411968
PRK,0.10734542649735226,0.03376487211848411,0.004642620073498535,0.015276029072866754,,,,0.015276029072866754,0.16102894776220167,0.12290372317707444,0.02483157455639154,0.009399826104872947,0.003229603124087738,0.0006641368540183283,0.0976022622476351,0.009554076432782785,9.300979976375623e-05,9.606542530711301e-05,,0.024768825103269033,1.3444752390769827e-06,0.006461095027700902,0.0025336928011639,,0.0005327827312444954,1.285629263640359e-07,0.0028455512872510003,0.0005999183501538246,0.0006641368540183283,0.015276029072866754,,,,0.015276029072866754
PRT,0.11609173488642763,0.019890527317875602,0.006900551063950155,0.006835493102518794,3.540412288216267e-05,5.2982364332132716e-05,,0.006923846011430415,0.14980665927968378,0.10745707435374414,0.017713813847017326,0.014474556960910741,0.009793531703728531,0.0003675984685263553,0.10538739172266005,0.010536241786004607,0.00011311900577779789,5.502014757567629e-05,,0.0008574219587869817,9.322805873113886e-05,0.009609480632195298,0.009330360991215592,,0.0012123656044929789,0.00016040984780664518,0.004751959421581561,0.00040812328256634113,0.0003675984685263553,0.006835493102518794,3.540412288216267e-05,5.2982364332132716e-05,,0.006923846011430415
PRY,0.014095332005083425,0.05623274403100014,0.0465166522878141,,,,,,0.11684451845950597,0.01749387596450099,0.002231068348312219,0.0896013921779281,0.007316292423935716,0.0002016922723007188,0.01186489324994635,0.0022182666204176612,1.2048104863912728e-05,,,0.005147973528746002,,0.04376826821392671,0.007316292423935716,,0.00048096721293029303,1.2864477347680437e-05,0.045821161693673694,0.0,0.0002016922723007188,,,,,
QAT,0.2792785083242333,0.1495365638075478,0.0026052565587383965,,,,,,0.4314203286905195,0.39749113275332326,0.02694679776047759,0.00175612424342412,0.004602326110289434,0.0006240527552009421,0.25271639199376755,0.026562116330465714,,,,0.14453234738712592,0.00015698905822170592,0.0002862550302979839,0.0045609828251217625,,0.00024235139955140162,0.00022761891925307428,0.001469869213126136,4.138735668993066e-05,0.0006240527552009421,,,,,
ROU,0.15874520345156923,0.060284385977431874,0.017218114153788704,0.004570216858357182,1.1677904076929116e-05,0.00011373180980160293,,0.004695505900210478,0.24094320948300027,0.1585418448559983,0.028854045352375013,0.040410857675285114,0.01236332118026725,0.0007730564733179278,0.13485571014958211,0.023608065152698542,0.0002614910320757243,1.993480870452727e-05,,0.022409319747227804,1.9373211592300432e-05,0.02669076320258643,0.011164995503579944,,0.0012767939727491968,0.0005311457889891258,0.013458603440622954,0.0011784515187919862,0.0007730564733179278,0.004570216858357182,1.1677904076929116e-05,0.00011373180980160293,,0.004695505900210478
RUS,3.5024597820255208,0.8043226999886645,0.19285278412172238,0.0719459206318073,0.006631714778164438,0.0027286568210662656,3.502007104532594e-07,0.08130671195982142,4.580942187960121,3.6037038210625703,0.49905605444530327,0.268427889679441,0.19829225929055924,0.011462163482247061,3.099233894904219,0.40146260650212023,0.001763196673424884,,,0.4924184634641709,0.001285419399248645,0.1184730661392071,0.19214575098603773,,0.012051462694180151,0.015001316584113043,0.14819154292105233,0.00614650830452152,0.011462163482247061,0.0719459206318073,0.006631714778164438,0.0027286568210662656,3.502007104532594e-07,0.08130671195982142
RWA,0.0021532086589863015,0.009804234787705951,0.00423968044140753,0.00030163809021062485,,,,0.00030163809021062485,0.016498908883384605,0.004463186018583009,0.0006446404520280919,0.007263406597223772,0.004022260931591759,0.00010517983583925483,0.0018093458531628066,0.00034293940249995275,1.0155128050651866e-06,,,0.0024650671450734017,,0.0035872120475685045,0.003751955595064045,,0.0001887331461123753,8.239066154302456e-08,0.0036753550920884115,0.0002703682958452293,0.00010517983583925483,0.00030163809021062485,,,,0.00030163809021062485
SAU,1.1478087992290322,0.231676437402474,0.036524379005132356,0.0011032571072408367,,0.0,,0.0011032571072408367,1.4171128727438795,1.184065601134729,0.13126870796640533,0.028251944412547362,0.06799984047440774,0.005526778755789888,1.0229164010760752,0.12454297394075298,0.00034961309015646,,,0.15921529968900872,0.0025458649358833163,0.00464136088714825,0.06527412175482548,,0.001934110234036818,0.003076821846919899,0.023260949448803477,0.002725508855190555,0.005526778755789888,0.0011032571072408367,,0.0,,0.0011032571072408367
SDN,0.03691052948588623,0.12695032837810502,0.0645763226523762,,,,,,0.22843718051636747,0.05081320597937614,0.0035647565576550993,0.15802096143576397,0.015375924523322647,0.000662311033810416,0.03314157487509335,0.0035643368288716705,0.00020464296564821853,,,0.01683783987600282,,0.09598672616022023,0.014125762341881965,,0.0008339591197933495,2.871784336215258e-07,0.06182961749362253,0.001250057249244825,0.000662311033810416,,,,,
SEN,0.019391469794379557,0.02320953267283353,0.01172449397188964,,,,,,0.05432549643910273,0.01926890898961854,0.0039561536482018295,0.025437872784053468,0.005430241135601418,0.00023227790874912657,0.015435316146177727,0.0039561536482018295,0.0,,,0.0036814411594481193,,0.014459656589099042,0.005068434924286371,,0.00015203625857725402,1.042291501447901e-07,0.010978216194954425,0.0003617432519975329,0.00023227790874912657,,,,,
SGP,0.2024729678378951,0.0014595228986146328,0.001518599724882142,0.00014398376186718534,0.0033968650442838476,0.00014091344581640858,1.1034669716325509e-05,0.0036927738366006784,0.20914371739291837,0.18430941459943456,0.023528946277022338,0.00033664347074853084,0.0007393102791303064,0.0002294237530218153,0.1823146535561924,0.0197681763775063,5.009672894606433e-07,0.0003895712703388178,,0.0012872871923349,6.80170493545283e-05,4.4910979826809795e-06,9.973175623035772e-05,,0.0007074738509072826,2.9376817552134744e-08,0.00033164869822573605,0.000250011449848965,0.0002294237530218153,0.00014398376186718534,0.0033968650442838476,0.00014091344581640858,1.1034669716325509e-05,0.0036927738366006784
SGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHN,2.3116562747304204e-05,4.959515304986771e-06,2.0386227011104225e-06,,,,,,3.011554021096825e-05,2.5588765281695883e-05,3.8489129440359423e-10,3.599174317896206e-06,5.987850824385688e-07,3.2950808143025263e-07,2.3116562747304204e-05,3.6126056389659063e-10,,,,2.324877731408406e-06,,2.0356845996264253e-06,5.987850824385688e-07,,1.4561440819080364e-07,2.3624434575252235e-11,1.5634897182697801e-06,,3.2950808143025263e-07,,,,,
