Group,ISO3,ISO2,Region,Member-Since,Year-Of-Inclusion,Graduation,Ratification,Signature,Ratification-Acceptance-Approval-Succession,Kind,Dependent_Of,Data_Info_Dependency
UN_REGIONAL_GROUPS,DNK,DK,WEOG,,,,,,,,,
UN_REGIONAL_GROUPS,FIN,FI,WEOG,,,,,,,,,
UN_REGIONAL_GROUPS,FRA,FR,WEOG,,,,,,,,,
UN_REGIONAL_GROUPS,DEU,DE,WEOG,,,,,,,,,
UN_REGIONAL_GROUPS,GRC,GR,WEOG,,,,,,,,,
UN_REGIONAL_GROUPS,ISL,IS,WEOG,,,,,,,,,
UN_REGIONAL_GROUPS,IRL,IE,WEOG,,,,,,,,,
UN_REGIONAL_GROUPS,ISR,IL,WEOG,,,,,,,,,
UN_REGIONAL_GROUPS,ITA,IT,WEOG,,,,,,,,,
UN_REGIONAL_GROUPS,LIE,LI,WEOG,,,,,,,,,
UN_REGIONAL_GROUPS,LUX,LU,WEOG,,,,,,,,,
UN_REGIONAL_GROUPS,MLT,MT,WEOG,,,,,,,,,
UN_REGIONAL_GROUPS,MCO,MC,WEOG,,,,,,,,,
UN_REGIONAL_GROUPS,NLD,NL,WEOG,,,,,,,,,
UN_REGIONAL_GROUPS,NZL,NZ,WEOG,,,,,,,,,
UN_REGIONAL_GROUPS,NOR,NO,WEOG,,,,,,,,,
UN_REGIONAL_GROUPS,PRT,PT,WEOG,,,,,,,,,
UN_REGIONAL_GROUPS,SMR,SM,WEOG,,,,,,,,,
UN_REGIONAL_GROUPS,ESP,ES,WEOG,,,,,,,,,
UN_REGIONAL_GROUPS,SWE,SE,WEOG,,,,,,,,,
UN_REGIONAL_GROUPS,CHE,CH,WEOG,,,,,,,,,
UN_REGIONAL_GROUPS,TUR,TR,WEOG,,,,,,,,,
UN_REGIONAL_GROUPS,GBR,GB,WEOG,,,,,,,,,
UN_REGIONAL_GROUPS,USA,US,WEOG,,,,,,,,,
AILAC,CHL,CL,,,,,,,,,,
AILAC,COL,CO,,,,,,,,,,
AILAC,CRI,CR,,,,,,,,,,
AILAC,GTM,GT,,,,,,,,,,
AILAC,HND,HN,,,,,,,,,,
AILAC,PAN,PA,,,,,,,,,,
AILAC,PER,PE,,,,,,,,,,
AILAC,PRY,PY,,,,,,,,,,
ALBA,ATG,AG,,,,,,,,,,
ALBA,BOL,BO,,,,,,,,,,
ALBA,CUB,CU,,,,,,,,,,
ALBA,DMA,DM,,,,,,,,,,
ALBA,GRD,GD,,,,,,,,,,
ALBA,NIC,NI,,,,,,,,,,
ALBA,KNA,KN,,,,,,,,,,
ALBA,LCA,LC,,,,,,,,,,
ALBA,VCT,VC,,,,,,,,,,
ALBA,VEN,VE,,,,,,,,,,
APG,AFG,AF,,,,,,,,,,
APG,ARE,AE,,,,,,,,,,
APG,BGD,BD,,,,,,,,,,
APG,BHR,BH,,,,,,,,,,
APG,BRN,BN,,,,,,,,,,
APG,BTN,BT,,,,,,,,,,
APG,CHN,CN,,,,,,,,,,
APG,CYP,CY,,,,,,,,,,
APG,FJI,FJ,,,,,,,,,,
APG,FSM,FM,,,,,,,,,,
APG,IDN,ID,,,,,,,,,,
APG,IND,IN,,,,,,,,,,
APG,IRN,IR,,,,,,,,,,
APG,IRQ,IQ,,,,,,,,,,
APG,JOR,JO,,,,,,,,,,
APG,JPN,JP,,,,,,,,,,
APG,KAZ,KZ,,,,,,,,,,
APG,KGZ,KG,,,,,,,,,,
APG,KHM,KH,,,,,,,,,,
APG,KIR,KI,,,,,,,,,,
APG,KOR,KR,,,,,,,,,,
APG,KWT,KW,,,,,,,,,,
APG,LAO,LA,,,,,,,,,,
APG,LBN,LB,,,,,,,,,,
APG,LKA,LK,,,,,,,,,,
APG,MDV,MV,,,,,,,,,,
APG,MHL,MH,,,,,,,,,,
APG,MMR,MM,,,,,,,,,,
APG,MNG,MN,,,,,,,,,,
APG,MYS,MY,,,,,,,,,,
APG,NPL,NP,,,,,,,,,,
APG,NRU,NR,,,,,,,,,,
APG,OMN,OM,,,,,,,,,,
APG,PAK,PK,,,,,,,,,,
APG,PHL,PH,,,,,,,,,,
APG,PLW,PW,,,,,,,,,,
APG,PNG,PG,,,,,,,,,,
APG,PRK,KP,,,,,,,,,,
APG,QAT,QA,,,,,,,,,,
APG,SAU,SA,,,,,,,,,,
APG,SGP,SG,,,,,,,,,,
APG,SLB,SB,,,,,,,,,,
APG,SYR,SY,,,,,,,,,,
APG,THA,TH,,,,,,,,,,
APG,TJK,TJ,,,,,,,,,,
APG,TKM,TM,,,,,,,,,,
APG,TLS,TL,,,,,,,,,,
APG,TON,TO,,,,,,,,,,
APG,TUR,TR,,,,,,,,,,
APG,TUV,TV,,,,,,,,,,
APG,UZB,UZ,,,,,,,,,,
APG,VNM,VN,,,,,,,,,,
APG,VUT,VU,,,,,,,,,,
APG,ASM,AS,,,,,,,,,USA,DataIncluded
APG,YEM,YE,,,,,,,,,,
BASIC,BRA,BR,,,,,,,,,,
BASIC,CHN,CN,,,,,,,,,,
BASIC,IND,IN,,,,,,,,,,
BASIC,ZAF,ZA,,,,,,,,,,
CACAM,ALB,AL,,,,,,,,,,
CACAM,ARM,AM,,,,,,,,,,
CACAM,AZE,AZ,,,,,,,,,,
CACAM,GEO,GE,,,,,,,,,,
CACAM,KAZ,KZ,,,,,,,,,,
CACAM,KGZ,KG,,,,,,,,,,
CACAM,MDA,MD,,,,,,,,,,
CACAM,RUS,RU,,,,,,,,,,
CACAM,TJK,TJ,,,,,,,,,,
CACAM,TKM,TM,,,,,,,,,,
CACAM,UZB,UZ,,,,,,,,,,
CD,AUS,AU,,,,,,,,,,
CD,BGD,BD,,,,,,,,,,
CD,CHL,CL,,,,,,,,,,
CD,CRI,CR,,,,,,,,,,
CD,DNK,DK,,,,,,,,,,
CD,COD,CD,,,,,,,,,,
CD,EU28,EU28,,,,,,,,,,
CD,FRA,FR,,,,,,,,,,
CD,GMB,GM,,,,,,,,,,
CD,GHA,GH,,,,,,,,,,
CD,DEU,DE,,,,,,,,,,
CD,GRD,GD,,,,,,,,,,
CD,IDN,ID,,,,,,,,,,
CD,KEN,KE,,,,,,,,,,
CD,LSO,LS,,,,,,,,,,
CD,MWI,MW,,,,,,,,,,
CD,MDV,MV,,,,,,,,,,
CD,MHL,MH,,,,,,,,,,
CD,MEX,MX,,,,,,,,,,
CD,NLD,NL,,,,,,,,,,
CD,NZL,NZ,,,,,,,,,,
CD,NOR,NO,,,,,,,,,,
CD,PAN,PA,,,,,,,,,,
CD,PER,PE,,,,,,,,,,
CD,ASM,AS,,,,,,,,,USA,DataIncluded
CD,ZAF,ZA,,,,,,,,,,
CD,ESP,ES,,,,,,,,,,
CD,SWE,SE,,,,,,,,,,
CD,GBR,GB,,,,,,,,,,
CD,ARE,AE,,,,,,,,,,
CfRN,BWA,BW,,,,,,,,,,
CfRN,CMR,CM,,,,,,,,,,
CfRN,CAF,CF,,,,,,,,,,
CfRN,COD,CD,,,,,,,,,,
CfRN,GNQ,GQ,,,,,,,,,,
CfRN,GAB,GA,,,,,,,,,,
CfRN,GHA,GH,,,,,,,,,,
CfRN,KEN,KE,,,,,,,,,,
CfRN,LSO,LS,,,,,,,,,,
CfRN,LBR,LR,,,,,,,,,,
CfRN,MDG,MG,,,,,,,,,,
CfRN,MWI,MW,,,,,,,,,,
CfRN,MLI,ML,,,,,,,,,,
CfRN,MOZ,MZ,,,,,,,,,,
CfRN,NAM,NA,,,,,,,,,,
CfRN,NGA,NG,,,,,,,,,,
CfRN,COG,CG,,,,,,,,,,
CfRN,SLE,SL,,,,,,,,,,
CfRN,ZAF,ZA,,,,,,,,,,
CfRN,SDN,SD,,,,,,,,,,
CfRN,UGA,UG,,,,,,,,,,
CfRN,ZMB,ZM,,,,,,,,,,
CfRN,ARG,AR,,,,,,,,,,
CfRN,ECU,EC,,,,,,,,,,
CfRN,GUY,GY,,,,,,,,,,
CfRN,PRY,PY,,,,,,,,,,
CfRN,SUR,SR,,,,,,,,,,
CfRN,URY,UY,,,,,,,,,,
CfRN,BGD,BD,,,,,,,,,,
CfRN,KHM,KH,,,,,,,,,,
CfRN,IND,IN,,,,,,,,,,
CfRN,LAO,LA,,,,,,,,,,
CfRN,MYS,MY,,,,,,,,,,
CfRN,PAK,PK,,,,,,,,,,
CfRN,IDN,ID,,,,,,,,,,
CfRN,SGP,SG,,,,,,,,,,
CfRN,THA,TH,,,,,,,,,,
CfRN,VNM,VN,,,,,,,,,,
CfRN,DMA,DM,,,,,,,,,,
CfRN,DOM,DO,,,,,,,,,,
CfRN,LCA,LC,,,,,,,,,,
CfRN,BLZ,BZ,,,,,,,,,,
CfRN,CRI,CR,,,,,,,,,,
CfRN,GTM,GT,,,,,,,,,,
CfRN,HND,HN,,,,,,,,,,
CfRN,NIC,NI,,,,,,,,,,
CfRN,PAN,PA,,,,,,,,,,
CfRN,FJI,FJ,,,,,,,,,,
CfRN,PNG,PG,,,,,,,,,,
CfRN,ASM,AS,,,,,,,,,USA,DataIncluded
CfRN,SLB,SB,,,,,,,,,,
CfRN,VUT,VU,,,,,,,,,,
CVF,AFG,AF,,,,,,,,,,
CVF,BGD,BD,,,,,,,,,,
CVF,BRB,BB,,,,,,,,,,
CVF,BTN,BT,,,,,,,,,,
CVF,BFA,BF,,,,,,,,,,
CVF,KHM,KH,,,,,,,,,,
CVF,COL,CO,,,,,,,,,,
CVF,COM,KM,,,,,,,,,,
CVF,CRI,CR,,,,,,,,,,
CVF,COD,CD,,,,,,,,,,
CVF,DOM,DO,,,,,,,,,,
CVF,ETH,ET,,,,,,,,,,
CVF,FJI,FJ,,,,,,,,,,
CVF,GMB,GM,,,,,,,,,,
CVF,GHA,GH,,,,,,,,,,
CVF,GRD,GD,,,,,,,,,,
CVF,GTM,GT,,,,,,,,,,
CVF,HTI,HT,,,,,,,,,,
CVF,HND,HN,,,,,,,,,,
CVF,KEN,KE,,,,,,,,,,
CVF,KIR,KI,,,,,,,,,,
CVF,LBN,LB,,,,,,,,,,
CVF,MDG,MG,,,,,,,,,,
CVF,MWI,MW,,,,,,,,,,
CVF,MDV,MV,,,,,,,,,,
CVF,MHL,MH,,,,,,,,,,
CVF,MNG,MN,,,,,,,,,,
CVF,MAR,MA,,,,,,,,,,
CVF,NPL,NP,,,,,,,,,,
CVF,NER,NE,,,,,,,,,,
CVF,PLW,PW,,,,,,,,,,
CVF,PSE,PS,,,,,,,,,ISR,DataIncluded
CVF,PNG,PG,,,,,,,,,,
CVF,PHL,PH,,,,,,,,,,
CVF,RWA,RW,,,,,,,,,,
CVF,LCA,LC,,,,,,,,,,
CVF,ASM,AS,,,,,,,,,USA,DataIncluded
CVF,SEN,SN,,,,,,,,,,
CVF,SSD,SS,,,,,,,,,,
CVF,LKA,LK,,,,,,,,,,
CVF,SDN,SD,,,,,,,,,,
CVF,TZA,TZ,,,,,,,,,,
CVF,TLS,TL,,,,,,,,,,
CVF,TUN,TN,,,,,,,,,,
CVF,TUV,TV,,,,,,,,,,
CVF,VUT,VU,,,,,,,,,,
CVF,VNM,VN,,,,,,,,,,
CVF,YEM,YE,,,,,,,,,,
EARTH,ABW,AW,,,,,,,,,NLD,IndependentData
EARTH,AFG,AF,,,,,,,,,,
EARTH,AGO,AO,,,,,,,,,,
EARTH,AIA,AI,,,,,,,,,GBR,IndependentData
EARTH,ALA,AX,,,,,,,,,FIN,DataIncluded
EARTH,ALB,AL,,,,,,,,,,
EARTH,AND,AD,,,,,,,,,,
EARTH,ANT,AN,,,,,,,,,NLD,IndependentData
EARTH,ARE,AE,,,,,,,,,,
EARTH,ARG,AR,,,,,,,,,,
EARTH,ARM,AM,,,,,,,,,,
EARTH,ASM,AS,,,,,,,,,USA,DataIncluded
EARTH,ATA,AQ,,,,,,,,,,
EARTH,ATF,TF,,,,,,,,,FRA,DataIncluded
EARTH,ATG,AG,,,,,,,,,,
EARTH,AUS,AU,,,,,,,,,,
EARTH,AUT,AT,,,,,,,,,,
EARTH,AZE,AZ,,,,,,,,,,
EARTH,BDI,BI,,,,,,,,,,
EARTH,BEL,BE,,,,,,,,,,
EARTH,BEN,BJ,,,,,,,,,,
EARTH,BES,BQ,,,,,,,,,NLD,IndependentData
EARTH,BFA,BF,,,,,,,,,,
EARTH,BGD,BD,,,,,,,,,,
EARTH,BGR,BG,,,,,,,,,,
EARTH,BHR,BH,,,,,,,,,,
EARTH,BHS,BS,,,,,,,,,,
EARTH,BIH,BA,,,,,,,,,,
EARTH,BLM,BL,,,,,,,,,FRA,DataIncluded
EARTH,BLR,BY,,,,,,,,,,
EARTH,BLZ,BZ,,,,,,,,,,
EARTH,BMU,BM,,,,,,,,,GBR,DataIncluded
EARTH,BOL,BO,,,,,,,,,,
EARTH,BRA,BR,,,,,,,,,,
EARTH,BRB,BB,,,,,,,,,,
EARTH,BRN,BN,,,,,,,,,,
EARTH,BTN,BT,,,,,,,,,,
EARTH,BVT,BV,,,,,,,,,,
EARTH,BWA,BW,,,,,,,,,,
EARTH,CAF,CF,,,,,,,,,,
EARTH,CAN,CA,,,,,,,,,,
EARTH,CCK,CC,,,,,,,,,AUS,DataIncluded
EARTH,CHE,CH,,,,,,,,,,
EARTH,CHL,CL,,,,,,,,,,
EARTH,CHN,CN,,,,,,,,,,
EARTH,CIV,CI,,,,,,,,,,
EARTH,CMR,CM,,,,,,,,,,
EARTH,COD,CD,,,,,,,,,,
EARTH,COG,CG,,,,,,,,,,
EARTH,COK,CK,,,,,,,,,,
EARTH,COL,CO,,,,,,,,,,
EARTH,COM,KM,,,,,,,,,,
EARTH,CPV,CV,,,,,,,,,,
EARTH,CRI,CR,,,,,,,,,,
EARTH,CUB,CU,,,,,,,,,,
EARTH,CUW,CW,,,,,,,,,NLD,IndependentData
EARTH,CXR,CX,,,,,,,,,AUS,DataIncluded
EARTH,CYM,KY,,,,,,,,,GBR,DataIncluded
EARTH,CYP,CY,,,,,,,,,,
EARTH,CZE,CZ,,,,,,,,,,
EARTH,DEU,DE,,,,,,,,,,
EARTH,DJI,DJ,,,,,,,,,,
EARTH,DMA,DM,,,,,,,,,,
EARTH,DNK,DK,,,,,,,,,,
EARTH,DOM,DO,,,,,,,,,,
EARTH,DZA,DZ,,,,,,,,,,
EARTH,ECU,EC,,,,,,,,,,
EARTH,EGY,EG,,,,,,,,,,
EARTH,ERI,ER,,,,,,,,,,
EARTH,ESH,EH,,,,,,,,,MAR,DataIncluded
EARTH,ESP,ES,,,,,,,,,,
EARTH,EST,EE,,,,,,,,,,
EARTH,ETH,ET,,,,,,,,,,
EARTH,FIN,FI,,,,,,,,,,
EARTH,FJI,FJ,,,,,,,,,,
EARTH,FLK,FK,,,,,,,,,GBR,DataIncluded
EARTH,FRA,FR,,,,,,,,,,
EARTH,FRO,FO,,,,,,,,,DNK,DataIncluded
EARTH,FSM,FM,,,,,,,,,,
EARTH,GAB,GA,,,,,,,,,,
EARTH,GBR,GB,,,,,,,,,,
EARTH,GEO,GE,,,,,,,,,,
EARTH,GGY,GG,,,,,,,,,GBR,DataIncluded
EARTH,GHA,GH,,,,,,,,,,
EARTH,GIB,GI,,,,,,,,,GBR,DataIncluded
EARTH,GIN,GN,,,,,,,,,,
EARTH,GLP,GP,,,,,,,,,FRA,DataIncluded
EARTH,GMB,GM,,,,,,,,,,
EARTH,GNB,GW,,,,,,,,,,
EARTH,GNQ,GQ,,,,,,,,,,
EARTH,GRC,GR,,,,,,,,,,
EARTH,GRD,GD,,,,,,,,,,
EARTH,GRL,GL,,,,,,,,,DNK,DataIncluded
EARTH,GTM,GT,,,,,,,,,,
EARTH,GUF,GF,,,,,,,,,FRA,DataIncluded
EARTH,GUM,GU,,,,,,,,,USA,DataIncluded
EARTH,GUY,GY,,,,,,,,,,
EARTH,HKG,HK,,,,,,,,,CHN,IndependentData
EARTH,HMD,HM,,,,,,,,,AUS,DataIncluded
EARTH,HND,HN,,,,,,,,,,
EARTH,HRV,HR,,,,,,,,,,
EARTH,HTI,HT,,,,,,,,,,
EARTH,HUN,HU,,,,,,,,,,
EARTH,IDN,ID,,,,,,,,,,
EARTH,IMN,IM,,,,,,,,,GBR,DataIncluded
EARTH,IND,IN,,,,,,,,,,
EARTH,IOT,IO,,,,,,,,,GBR,IndependentData
EARTH,IRL,IE,,,,,,,,,,
EARTH,IRN,IR,,,,,,,,,,
EARTH,IRQ,IQ,,,,,,,,,,
EARTH,ISL,IS,,,,,,,,,,
EARTH,ISR,IL,,,,,,,,,,
EARTH,ITA,IT,,,,,,,,,,
EARTH,JAM,JM,,,,,,,,,,
EARTH,JEY,JE,,,,,,,,,GBR,DataIncluded
EARTH,JOR,JO,,,,,,,,,,
EARTH,JPN,JP,,,,,,,,,,
EARTH,KAZ,KZ,,,,,,,,,,
EARTH,KEN,KE,,,,,,,,,,
EARTH,KGZ,KG,,,,,,,,,,
EARTH,KHM,KH,,,,,,,,,,
EARTH,KIR,KI,,,,,,,,,,
EARTH,KNA,KN,,,,,,,,,,
EARTH,KOR,KR,,,,,,,,,,
EARTH,KWT,KW,,,,,,,,,,
EARTH,LAO,LA,,,,,,,,,,
EARTH,LBN,LB,,,,,,,,,,
EARTH,LBR,LR,,,,,,,,,,
EARTH,LBY,LY,,,,,,,,,,
EARTH,LCA,LC,,,,,,,,,,
EARTH,LIE,LI,,,,,,,,,,
EARTH,LKA,LK,,,,,,,,,,
EARTH,LSO,LS,,,,,,,,,,
EARTH,LTU,LT,,,,,,,,,,
EARTH,LUX,LU,,,,,,,,,,
EARTH,LVA,LV,,,,,,,,,,
EARTH,MAC,MO,,,,,,,,,CHN,IndependentData
EARTH,MAF,MF,,,,,,,,,FRA,DataIncluded
EARTH,MAR,MA,,,,,,,,,,
EARTH,MCO,MC,,,,,,,,,,
EARTH,MDA,MD,,,,,,,,,,
EARTH,MDG,MG,,,,,,,,,,
EARTH,MDV,MV,,,,,,,,,,
EARTH,MEX,MX,,,,,,,,,,
EARTH,MHL,MH,,,,,,,,,,
EARTH,MKD,MK,,,,,,,,,,
EARTH,MLI,ML,,,,,,,,,,
EARTH,MLT,MT,,,,,,,,,,
EARTH,MMR,MM,,,,,,,,,,
EARTH,MNE,ME,,,,,,,,,,
EARTH,MNG,MN,,,,,,,,,,
EARTH,MNP,MP,,,,,,,,,USA,DataIncluded
EARTH,MOZ,MZ,,,,,,,,,,
EARTH,MRT,MR,,,,,,,,,,
EARTH,MSR,MS,,,,,,,,,,
EARTH,MTQ,MQ,,,,,,,,,FRA,DataIncluded
EARTH,MUS,MU,,,,,,,,,,
EARTH,MWI,MW,,,,,,,,,,
EARTH,MYS,MY,,,,,,,,,,
EARTH,MYT,YT,,,,,,,,,FRA,DataIncluded
EARTH,NAM,NA,,,,,,,,,,
EARTH,NCL,NC,,,,,,,,,FRA,DataIncluded
EARTH,NER,NE,,,,,,,,,,
EARTH,NFK,NF,,,,,,,,,AUS,DataIncluded
EARTH,NGA,NG,,,,,,,,,,
EARTH,NIC,NI,,,,,,,,,,
EARTH,NIU,NU,,,,,,,,,,
EARTH,NLD,NL,,,,,,,,,,
EARTH,NOR,NO,,,,,,,,,,
EARTH,NPL,NP,,,,,,,,,,
EARTH,NRU,NR,,,,,,,,,,
EARTH,NZL,NZ,,,,,,,,,,
EARTH,OMN,OM,,,,,,,,,,
EARTH,PAK,PK,,,,,,,,,,
EARTH,PAN,PA,,,,,,,,,,
EARTH,PCN,PN,,,,,,,,,GBR,IndependentData
EARTH,PER,PE,,,,,,,,,,
EARTH,PHL,PH,,,,,,,,,,
EARTH,PLW,PW,,,,,,,,,,
EARTH,PNG,PG,,,,,,,,,,
EARTH,POL,PL,,,,,,,,,,
EARTH,PRI,PR,,,,,,,,,USA,DataIncluded
EARTH,PRK,KP,,,,,,,,,,
EARTH,PRT,PT,,,,,,,,,,
EARTH,PRY,PY,,,,,,,,,,
EARTH,PSE,PS,,,,,,,,,ISR,DataIncluded
EARTH,PYF,PF,,,,,,,,,FRA,DataIncluded
EARTH,QAT,QA,,,,,,,,,,
EARTH,REU,RE,,,,,,,,,FRA,DataIncluded
EARTH,ROU,RO,,,,,,,,,,
EARTH,RUS,RU,,,,,,,,,,
EARTH,RWA,RW,,,,,,,,,,
EARTH,SAU,SA,,,,,,,,,,
EARTH,SDN,SD,,,,,,,,,,
EARTH,SEN,SN,,,,,,,,,,
EARTH,SGP,SG,,,,,,,,,,
EARTH,SGS,GS,,,,,,,,,,
EARTH,SHN,SH,,,,,,,,,GBR,IndependentData
EARTH,SJM,SJ,,,,,,,,,NOR,DataIncluded
EARTH,SLB,SB,,,,,,,,,,
EARTH,SLE,SL,,,,,,,,,,
EARTH,SLV,SV,,,,,,,,,,
EARTH,SMR,SM,,,,,,,,,,
EARTH,SOM,SO,,,,,,,,,,
EARTH,SPM,PM,,,,,,,,,FRA,DataIncluded
EARTH,SRB,RS,,,,,,,,,,
EARTH,SSD,SS,,,,,,,,,,
EARTH,STP,ST,,,,,,,,,,
EARTH,SUR,SR,,,,,,,,,,
EARTH,SVK,SK,,,,,,,,,,
EARTH,SVN,SI,,,,,,,,,,
EARTH,SWE,SE,,,,,,,,,,
EARTH,SWZ,SZ,,,,,,,,,,
EARTH,SXM,SX,,,,,,,,,NLD,IndependentData
EARTH,SYC,SC,,,,,,,,,,
EARTH,SYR,SY,,,,,,,,,,
EARTH,TCA,TC,,,,,,,,,GBR,IndependentData
EARTH,TCD,TD,,,,,,,,,,
EARTH,TGO,TG,,,,,,,,,,
EARTH,THA,TH,,,,,,,,,,
EARTH,TJK,TJ,,,,,,,,,,
EARTH,TKL,TK,,,,,,,,,NZL,NoData
EARTH,TKM,TM,,,,,,,,,,
EARTH,TLS,TL,,,,,,,,,,
EARTH,TON,TO,,,,,,,,,,
EARTH,TTO,TT,,,,,,,,,,
EARTH,TUN,TN,,,,,,,,,,
EARTH,TUR,TR,,,,,,,,,,
EARTH,TUV,TV,,,,,,,,,,
EARTH,TWN,TW,,,,,,,,,CHN,IndependentData
EARTH,TZA,TZ,,,,,,,,,,
EARTH,UGA,UG,,,,,,,,,,
EARTH,UKR,UA,,,,,,,,,,
EARTH,UMI,UM,,,,,,,,,,
EARTH,URY,UY,,,,,,,,,,
EARTH,USA,US,,,,,,,,,,
EARTH,UZB,UZ,,,,,,,,,,
EARTH,VAT,VA,,,,,,,,,,
EARTH,VCT,VC,,,,,,,,,,
EARTH,VEN,VE,,,,,,,,,,
EARTH,VGB,VG,,,,,,,,,GBR,IndependentData
EARTH,VIR,VI,,,,,,,,,USA,DataIncluded
EARTH,VNM,VN,,,,,,,,,,
EARTH,VUT,VU,,,,,,,,,,
EARTH,WLF,WF,,,,,,,,,FRA,DataIncluded
EARTH,WSM,WS,,,,,,,,,,
EARTH,YEM,YE,,,,,,,,,,
EARTH,ZAF,ZA,,,,,,,,,,
EARTH,ZMB,ZM,,,,,,,,,,
EARTH,ZWE,ZW,,,,,,,,,,
EARTH_Data,ABW,AW,,,,,,,,,NLD,IndependentData
EARTH_Data,AFG,AF,,,,,,,,,,
EARTH_Data,AGO,AO,,,,,,,,,,
EARTH_Data,AIA,AI,,,,,,,,,GBR,IndependentData
EARTH_Data,ALB,AL,,,,,,,,,,
EARTH_Data,AND,AD,,,,,,,,,,
EARTH_Data,ANT,AN,,,,,,,,,NLD,IndependentData
EARTH_Data,ARE,AE,,,,,,,,,,
EARTH_Data,ARG,AR,,,,,,,,,,
EARTH_Data,ARM,AM,,,,,,,,,,
EARTH_Data,ATA,AQ,,,,,,,,,,
EARTH_Data,ATG,AG,,,,,,,,,,
EARTH_Data,AUS,AU,,,,,,,,,,
EARTH_Data,AUT,AT,,,,,,,,,,
EARTH_Data,AZE,AZ,,,,,,,,,,
EARTH_Data,BDI,BI,,,,,,,,,,
EARTH_Data,BEL,BE,,,,,,,,,,
EARTH_Data,BEN,BJ,,,,,,,,,,
EARTH_Data,BES,BQ,,,,,,,,,NLD,IndependentData
EARTH_Data,BFA,BF,,,,,,,,,,
EARTH_Data,BGD,BD,,,,,,,,,,
EARTH_Data,BGR,BG,,,,,,,,,,
EARTH_Data,BHR,BH,,,,,,,,,,
EARTH_Data,BHS,BS,,,,,,,,,,
EARTH_Data,BIH,BA,,,,,,,,,,
EARTH_Data,BLR,BY,,,,,,,,,,
EARTH_Data,BLZ,BZ,,,,,,,,,,
EARTH_Data,BOL,BO,,,,,,,,,,
EARTH_Data,BRA,BR,,,,,,,,,,
EARTH_Data,BRB,BB,,,,,,,,,,
EARTH_Data,BRN,BN,,,,,,,,,,
EARTH_Data,BTN,BT,,,,,,,,,,
EARTH_Data,BVT,BV,,,,,,,,,,
EARTH_Data,BWA,BW,,,,,,,,,,
EARTH_Data,CAF,CF,,,,,,,,,,
EARTH_Data,CAN,CA,,,,,,,,,,
EARTH_Data,CHE,CH,,,,,,,,,,
EARTH_Data,CHL,CL,,,,,,,,,,
EARTH_Data,CHN,CN,,,,,,,,,,
EARTH_Data,CIV,CI,,,,,,,,,,
EARTH_Data,CMR,CM,,,,,,,,,,
EARTH_Data,COD,CD,,,,,,,,,,
EARTH_Data,COG,CG,,,,,,,,,,
EARTH_Data,COK,CK,,,,,,,,,,
EARTH_Data,COL,CO,,,,,,,,,,
EARTH_Data,COM,KM,,,,,,,,,,
EARTH_Data,CPV,CV,,,,,,,,,,
EARTH_Data,CRI,CR,,,,,,,,,,
EARTH_Data,CUB,CU,,,,,,,,,,
EARTH_Data,CUW,CW,,,,,,,,,NLD,IndependentData
EARTH_Data,CYP,CY,,,,,,,,,,
EARTH_Data,CZE,CZ,,,,,,,,,,
EARTH_Data,DEU,DE,,,,,,,,,,
EARTH_Data,DJI,DJ,,,,,,,,,,
EARTH_Data,DMA,DM,,,,,,,,,,
EARTH_Data,DNK,DK,,,,,,,,,,
EARTH_Data,DOM,DO,,,,,,,,,,
EARTH_Data,DZA,DZ,,,,,,,,,,
EARTH_Data,ECU,EC,,,,,,,,,,
EARTH_Data,EGY,EG,,,,,,,,,,
EARTH_Data,ERI,ER,,,,,,,,,,
EARTH_Data,ESP,ES,,,,,,,,,,
EARTH_Data,EST,EE,,,,,,,,,,
EARTH_Data,ETH,ET,,,,,,,,,,
EARTH_Data,FIN,FI,,,,,,,,,,
EARTH_Data,FJI,FJ,,,,,,,,,,
EARTH_Data,FRA,FR,,,,,,,,,,
EARTH_Data,FSM,FM,,,,,,,,,,
EARTH_Data,GAB,GA,,,,,,,,,,
EARTH_Data,GBR,GB,,,,,,,,,,
EARTH_Data,GEO,GE,,,,,,,,,,
EARTH_Data,GHA,GH,,,,,,,,,,
EARTH_Data,GIN,GN,,,,,,,,,,
EARTH_Data,GMB,GM,,,,,,,,,,
EARTH_Data,GNB,GW,,,,,,,,,,
EARTH_Data,GNQ,GQ,,,,,,,,,,
EARTH_Data,GRC,GR,,,,,,,,,,
EARTH_Data,GRD,GD,,,,,,,,,,
EARTH_Data,GTM,GT,,,,,,,,,,
EARTH_Data,GUY,GY,,,,,,,,,,
EARTH_Data,HKG,HK,,,,,,,,,CHN,IndependentData
EARTH_Data,HND,HN,,,,,,,,,,
EARTH_Data,HRV,HR,,,,,,,,,,
EARTH_Data,HTI,HT,,,,,,,,,,
EARTH_Data,HUN,HU,,,,,,,,,,
EARTH_Data,IDN,ID,,,,,,,,,,
EARTH_Data,IND,IN,,,,,,,,,,
EARTH_Data,IOT,IO,,,,,,,,,GBR,IndependentData
EARTH_Data,IRL,IE,,,,,,,,,,
EARTH_Data,IRN,IR,,,,,,,,,,
EARTH_Data,IRQ,IQ,,,,,,,,,,
EARTH_Data,ISL,IS,,,,,,,,,,
EARTH_Data,ISR,IL,,,,,,,,,,
EARTH_Data,ITA,IT,,,,,,,,,,
EARTH_Data,JAM,JM,,,,,,,,,,
